"Index","BVSP.Adjusted","t.day","IPCA.d","SPREAD.d","SELIC","CDI.d"
2019-11-25,108424,717,0.0219269192304929,0.170594790527933,4.9,0.018985
2019-11-26,107059,718,0.0219269192304929,0.170594790527933,4.9,0.018985
2019-11-27,107708,719,0.0219269192304929,0.170594790527933,4.9,0.018985
2019-11-28,108290,720,0.0219269192304929,0.170594790527933,4.9,0.018985
2019-11-29,108233,721,0.0219269192304929,0.170594790527933,4.9,0.018985
2019-12-02,109061,722,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-03,108956,723,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-04,110301,724,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-05,110622,725,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-06,111126,726,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-09,110977,727,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-10,110672,728,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-11,110964,729,0.0411103430328479,0.16733173125882,4.9,0.018985
2019-12-12,112200,730,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-13,112565,731,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-16,111896,732,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-17,112616,733,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-18,114315,734,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-19,115131,735,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-20,115121,736,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-23,115863,737,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-26,117203,738,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-27,116534,739,0.0411103430328479,0.16733173125882,4.4,0.017089
2019-12-30,115964,740,0.0411103430328479,0.16733173125882,4.4,0.017089
2020-01-02,118573,741,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-03,117707,742,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-06,116878,743,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-07,116662,744,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-08,116247,745,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-09,115947,746,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-10,115503,747,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-13,117325,748,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-14,117632,749,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-15,116414,750,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-16,116704,751,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-17,118478,752,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-20,118862,753,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-21,117026,754,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-22,118391,755,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-23,119528,756,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-24,118376,757,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-27,114482,758,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-28,116479,759,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-29,115385,760,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-30,115528,761,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-01-31,113761,762,0.0087022077660357,0.144424784944953,4.4,0.017089
2020-02-03,114629,763,0.0124740235961125,0.179922479543608,4.4,0.017089
2020-02-04,115557,764,0.0124740235961125,0.179922479543608,4.4,0.017089
2020-02-05,116028,765,0.0124740235961125,0.179922479543608,4.4,0.017089
2020-02-06,115190,766,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-07,113770,767,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-10,112570,768,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-11,115371,769,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-12,116674,770,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-13,115662,771,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-14,114381,772,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-17,115309,773,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-18,114977,774,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-19,116518,775,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-20,114586,776,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-21,113681,777,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-26,105718,778,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-27,102984,779,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-02-28,104172,780,0.0124740235961125,0.179922479543608,4.15,0.016137
2020-03-02,106625,781,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-03,105537,782,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-04,107224,783,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-05,102233,784,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-06,97997,785,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-09,86067,786,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-10,92214,787,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-11,85171,788,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-12,72583,789,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-13,82678,790,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-16,71168,791,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-17,74617,792,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-18,66895,793,0.00308012698544036,0.14339887026742,4.15,0.016137
2020-03-19,68332,794,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-20,67069,795,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-23,63570,796,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-24,69729,797,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-25,74956,798,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-26,77710,799,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-27,73429,800,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-30,74640,801,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-03-31,73020,802,0.00308012698544036,0.14339887026742,3.65,0.014227
2020-04-01,70967,803,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-02,72253,804,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-03,69538,805,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-06,74073,806,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-07,76358,807,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-08,78625,808,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-09,77682,809,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-13,78836,810,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-14,79918,811,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-15,78831,812,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-16,77812,813,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-17,78990,814,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-20,78973,815,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-22,80687,816,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-23,79673,817,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-24,75331,818,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-27,78239,819,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-28,81312,820,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-29,83171,821,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-04-30,80506,822,-0.018382133229398,0.156438534008897,3.65,0.014227
2020-05-04,78876,823,-0.0236184045601802,0.154512563529671,3.65,0.014227
2020-05-05,79471,824,-0.0236184045601802,0.154512563529671,3.65,0.014227
2020-05-06,79064,825,-0.0236184045601802,0.154512563529671,3.65,0.014227
2020-05-07,78119,826,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-08,80263,827,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-11,79065,828,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-12,77872,829,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-13,77772,830,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-14,79011,831,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-15,77557,832,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-18,81194,833,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-19,80742,834,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-20,81319,835,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-21,83027,836,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-22,82173,837,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-25,85663,838,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-26,85469,839,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-27,87946,840,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-28,86949,841,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-05-29,87403,842,-0.0236184045601802,0.154512563529671,2.9,0.011345
2020-06-01,88620,843,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-02,91046,844,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-03,93002,845,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-04,93829,846,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-05,94637,847,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-08,97645,848,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-09,96747,849,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-10,94686,850,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-12,92795,851,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-15,92376,852,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-16,93531,853,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-17,95547,854,0.0110661013484539,0.143371623339872,2.9,0.011345
2020-06-18,96125,855,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-19,96572,856,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-22,95336,857,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-23,95975,858,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-24,94377,859,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-25,95983,860,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-26,93834,861,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-29,95735,862,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-06-30,95056,863,0.0110661013484539,0.143371623339872,2.15,0.008442
2020-07-01,96203,864,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-02,96235,865,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-03,96765,866,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-06,98937,867,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-07,97761,868,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-08,99770,869,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-09,99160,870,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-10,100032,871,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-13,98697,872,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-14,100440,873,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-15,101791,874,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-16,100553,875,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-17,102888,876,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-20,104426,877,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-21,104310,878,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-22,104290,879,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-23,102293,880,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-24,102382,881,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-27,104477,882,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-28,104109,883,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-29,105605,884,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-30,105009,885,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-07-31,102912,886,0.0134586632986964,0.129564885018032,2.15,0.008442
2020-08-03,102830,887,0.0102960422361327,0.141174262399459,2.15,0.008442
2020-08-04,101216,888,0.0102960422361327,0.141174262399459,2.15,0.008442
2020-08-05,102802,889,0.0102960422361327,0.141174262399459,2.15,0.008442
2020-08-06,104126,890,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-07,102776,891,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-10,103444,892,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-11,102174,893,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-12,102118,894,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-13,100461,895,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-14,101353,896,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-17,99595,897,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-18,102065,898,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-19,100854,899,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-20,101468,900,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-21,101521,901,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-24,102298,902,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-25,102118,903,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-26,100627,904,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-27,100624,905,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-28,102143,906,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-08-31,99369,907,0.0102960422361327,0.141174262399459,1.9,0.007469
2020-09-01,102168,908,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-02,101911,909,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-03,100721,910,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-04,101242,911,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-08,100050,912,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-09,101292,913,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-10,98835,914,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-11,98363,915,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-14,100275,916,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-15,100298,917,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-16,99676,918,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-17,100098,919,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-18,98290,920,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-21,96991,921,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-22,97294,922,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-23,95735,923,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-24,97012,924,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-25,96999,925,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-28,94666,926,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-29,93580,927,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-09-30,94603,928,0.0238366208093135,0.13885353522044,1.9,0.007469
2020-10-01,95479,929,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-02,94016,930,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-05,96089,931,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-06,95615,932,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-07,95526,933,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-08,97920,934,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-09,97483,935,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-13,98503,936,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-14,99334,937,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-15,99054,938,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-16,98309,939,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-19,98658,940,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-20,100540,941,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-21,100552,942,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-22,101918,943,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-23,101260,944,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-26,101017,945,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-27,99606,946,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-28,95369,947,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-29,96582,948,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-10-30,93952,949,0.0299922328803455,0.139765368922241,1.9,0.007469
2020-11-03,95587,950,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-04,97811,951,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-05,100774,952,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-06,100799,953,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-09,103913,954,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-10,105351,955,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-11,104532,956,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-12,102175,957,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-13,104512,958,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-16,106430,959,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-17,107229,960,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-18,106483,961,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-19,106517,962,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-23,107379,963,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-24,109786,964,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-25,110133,965,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-26,110227,966,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-27,110575,967,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-11-30,108888,968,0.0340716251263968,0.154508023587043,1.9,0.007469
2020-12-01,111335,969,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-02,111814,970,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-03,112919,971,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-04,113682,972,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-07,113625,973,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-08,113571,974,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-09,112722,975,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-10,114992,976,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-11,115323,977,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-14,114975,978,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-15,116146,979,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-16,117947,980,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-17,118157,981,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-18,117679,982,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-21,116016,983,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-22,116348,984,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-23,117857,985,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-28,119051,986,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-29,119475,987,0.0436464330170645,0.146839310333623,1.9,0.007469
2020-12-30,119306,988,0.0436464330170645,0.146839310333623,1.9,0.007469
2021-01-04,118558,989,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-05,119223,990,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-06,119851,991,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-07,121956,992,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-08,125077,993,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-11,122807,994,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-12,123998,995,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-13,122040,996,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-14,123481,997,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-15,120502,998,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-18,121242,999,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-19,120673,1000,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-20,119708,1001,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-21,118443,1002,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-22,117172,1003,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-26,116464,1004,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-27,115882,1005,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-28,119314,1006,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-01-29,116007,1007,0.0118136336535752,0.160339306836023,1.9,0.007469
2021-02-01,117365,1008,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-02,118234,1009,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-03,119725,1010,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-04,119261,1011,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-05,119925,1012,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-08,119516,1013,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-09,119429,1014,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-10,118430,1015,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-11,119235,1016,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-12,119116,1017,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-17,120391,1018,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-18,119140,1019,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-19,118748,1020,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-22,112668,1021,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-23,115227,1022,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-24,115668,1023,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-25,112256,1024,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-02-26,110035,1025,0.0350776743062455,0.169151613019425,1.9,0.007469
2021-03-01,110335,1026,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-02,111540,1027,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-03,111184,1028,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-04,112690,1029,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-05,115202,1030,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-08,110612,1031,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-09,111331,1032,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-10,112776,1033,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-11,114984,1034,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-12,114160,1035,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-15,114851,1036,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-16,114019,1037,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-17,116549,1038,0.0290003800734253,0.128662987496352,1.9,0.007469
2021-03-18,114835,1039,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-19,116222,1040,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-22,114979,1041,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-23,113262,1042,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-24,112064,1043,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-25,113750,1044,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-26,114781,1045,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-29,115419,1046,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-30,116850,1047,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-03-31,116634,1048,0.0290003800734253,0.128662987496352,2.65,0.010379
2021-04-01,115253,1049,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-05,117518,1050,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-06,117499,1051,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-07,117624,1052,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-08,118313,1053,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-09,117670,1054,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-12,118812,1055,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-13,119297,1056,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-14,120295,1057,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-15,120701,1058,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-16,121114,1059,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-19,120934,1060,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-20,120062,1061,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-22,119371,1062,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-23,120530,1063,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-26,120595,1064,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-27,119388,1065,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-28,121053,1066,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-29,120066,1067,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-04-30,118894,1068,0.0135929117536131,0.149659884544276,2.65,0.010379
2021-05-03,119209,1069,0.0291950077510061,0.140112225050884,2.65,0.010379
2021-05-04,117712,1070,0.0291950077510061,0.140112225050884,2.65,0.010379
2021-05-05,119564,1071,0.0291950077510061,0.140112225050884,2.65,0.010379
2021-05-06,119921,1072,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-07,122038,1073,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-10,121909,1074,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-11,122964,1075,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-12,119710,1076,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-13,120706,1077,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-14,121881,1078,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-17,122938,1079,0.0291950077510061,0.140112225050884,3.4,0.013269
2021-05-18,122980,1080,0.0291950077510061,0.140112225050884,3.4,0.013269
